pruid,prname,date,reporting_year,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,totalcases,Population,Land_Area_Square_Kilometres,numtotal_atleast1dose,numtotal_partially,numtotal_fully
99,Repatriated travellers,2021-10-30,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-10-30,2021,16019,4393.85,28731,214,73.8,41.15,0.55,5.88,30.53,0.08,1710520,38043450.0,8788702.8,29697815.0,1373260.0,28324555.0
59,British Columbia,2021-11-06,2021,3336,3925.65,2201,45,41.38,62.71,0.85,8.96,6.43,0.12,208818,5157293.0,920686.55,4164608.0,191062.0,3973546.0
48,Alberta,2021-11-06,2021,3187,7201.08,3157,38,69.49,70.15,0.84,10.02,5.43,0.12,327153,4429077.0,634658.27,3258867.0,216748.0,3042119.0
47,Saskatchewan,2021-11-06,2021,1073,6575.73,866,16,72.48,89.81,1.34,12.83,2.29,0.19,78567,1179119.0,577060.4,861603.0,60000.0,801603.0
46,Manitoba,2021-11-06,2021,940,4569.18,1260,13,89.41,66.7,0.92,9.53,1.86,0.13,64390,1384025.0,540310.19,1050396.0,39925.0,1010471.0
35,Ontario,2021-11-06,2021,2980,3988.21,9611,25,63.61,19.72,0.17,2.82,3.57,0.02,602595,14740102.0,892411.76,11532131.0,444943.0,11087188.0
24,Quebec,2021-11-06,2021,4001,4887.08,11537,21,132.68,46.01,0.24,6.57,3.0,0.03,424964,8579010.0,1298599.75,6784982.0,191393.0,6593589.0
10,Newfoundland and Labrador,2021-11-06,2021,11,380.82,16,0,3.04,2.09,0.0,0.3,0.0,0.0,2003,519736.0,358170.37,453632.0,30288.0,423344.0
13,New Brunswick,2021-11-06,2021,303,827.03,121,5,14.9,37.31,0.62,5.33,0.71,0.09,6716,784472.0,71248.5,644193.0,40366.0,603827.0
12,Nova Scotia,2021-11-06,2021,219,744.33,101,1,9.9,21.52,0.06,3.07,0.08,0.01,7590,981793.0,52824.71,812111.0,43673.0,768438.0
11,Prince Edward Island,2021-11-06,2021,5,188.56,0,0,0.0,2.68,0.0,0.38,0.0,0.0,322,161662.0,5681.18,136407.0,7161.0,129246.0
60,Yukon,2021-11-06,2021,79,2289.01,10,0,22.84,180.41,0.0,25.77,0.0,0.0,1002,42401.0,472345.44,33446.0,1567.0,31879.0
61,Northwest Territories,2021-11-06,2021,35,4126.11,11,1,24.12,76.75,1.25,10.96,0.08,0.18,1882,45355.0,1127711.92,31540.0,1749.0,29791.0
62,Nunavut,2021-11-06,2021,0,1663.13,4,0,9.87,0.0,0.0,0.0,0.0,0.0,674,39405.0,1836993.78,26442.0,3235.0,23207.0
99,Repatriated travellers,2021-11-06,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-11-06,2021,16169,4435.38,28895,164,74.22,41.53,0.42,5.93,23.45,0.06,1726689,38043450.0,8788702.8,29790358.0,1272110.0,28518248.0
59,British Columbia,2021-11-13,2021,3434,3990.21,2257,56,42.43,64.56,1.05,9.22,8.0,0.15,212252,5157293.0,920686.55,4175893.0,178158.0,3997735.0
48,Alberta,2021-11-13,2021,2849,7263.79,3196,39,70.35,62.71,0.86,8.96,5.57,0.12,330002,4429077.0,634658.27,3272662.0,196510.0,3076152.0
47,Saskatchewan,2021-11-13,2021,820,6644.36,893,27,74.74,68.63,2.26,9.8,3.86,0.32,79387,1179119.0,577060.4,865526.0,54846.0,810680.0
46,Manitoba,2021-11-13,2021,1121,4648.73,1269,9,90.05,79.55,0.64,11.36,1.29,0.09,65511,1384025.0,540310.19,1053146.0,38203.0,1014943.0
35,Ontario,2021-11-13,2021,3912,4014.1,9640,29,63.8,25.89,0.19,3.7,4.14,0.03,606507,14740102.0,892411.76,11565749.0,415749.0,11150000.0
24,Quebec,2021-11-13,2021,4353,4937.14,11562,25,132.96,50.06,0.29,7.15,3.57,0.04,429317,8579010.0,1298599.75,6800256.0,182257.0,6617999.0
10,Newfoundland and Labrador,2021-11-13,2021,22,385.0,16,0,3.12,4.18,0.08,0.6,0.06,0.01,2025,519736.0,358170.37,455271.0,27361.0,427910.0
13,New Brunswick,2021-11-13,2021,413,877.89,121,0,14.9,50.86,0.0,7.27,0.0,0.0,7129,784472.0,71248.5,645577.0,36761.0,608816.0
12,Nova Scotia,2021-11-13,2021,251,768.93,104,3,10.18,24.6,0.28,3.51,0.41,0.04,7841,981793.0,52824.71,814073.0,40776.0,773297.0
11,Prince Edward Island,2021-11-13,2021,4,191.16,0,0,0.0,2.59,0.0,0.37,0.0,0.0,326,161662.0,5681.18,136866.0,6274.0,130592.0
60,Yukon,2021-11-13,2021,192,2728.23,10,0,23.6,439.23,0.76,62.75,0.05,0.11,1195,42401.0,472345.44,33544.0,1590.0,31954.0
61,Northwest Territories,2021-11-13,2021,101,4346.95,12,1,25.69,220.84,1.57,31.55,0.1,0.22,1982,45355.0,1127711.92,31540.0,1749.0,29791.0
62,Nunavut,2021-11-13,2021,0,1663.13,4,0,9.87,0.0,0.0,0.0,0.0,0.0,674,39405.0,1836993.78,26672.0,3221.0,23451.0
99,Repatriated travellers,2021-11-13,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-11-13,2021,17472,4480.26,29084,189,74.71,44.88,0.49,6.41,27.05,0.07,1744162,38043450.0,8788702.8,29876775.0,1183455.0,28693320.0
59,British Columbia,2021-11-20,2021,2774,4042.36,2293,36,43.11,52.15,0.68,7.45,5.14,0.1,215026,5157293.0,920686.55,4185544.0,166440.0,4019104.0
48,Alberta,2021-11-20,2021,2682,7322.82,3220,24,70.88,59.03,0.53,8.43,3.43,0.08,332684,4429077.0,634658.27,3290358.0,178640.0,3111718.0
47,Saskatchewan,2021-11-20,2021,891,6718.93,910,17,76.16,74.57,1.42,10.65,2.43,0.2,80278,1179119.0,577060.4,869166.0,50133.0,819033.0
46,Manitoba,2021-11-20,2021,1031,4721.89,1286,17,91.26,73.16,1.21,10.45,2.43,0.17,66542,1384025.0,540310.19,1056316.0,36227.0,1020089.0
35,Ontario,2021-11-20,2021,4443,4043.51,9676,36,64.04,29.41,0.24,4.2,5.14,0.03,610950,14740102.0,892411.76,11598644.0,391242.0,11207402.0
24,Quebec,2021-11-20,2021,4845,4992.86,11579,17,133.16,55.72,0.2,7.96,2.43,0.03,434162,8579010.0,1298599.75,6815316.0,174951.0,6640365.0
10,Newfoundland and Labrador,2021-11-20,2021,10,386.9,17,1,3.31,1.9,0.19,0.27,0.14,0.03,2035,519736.0,358170.37,457061.0,23413.0,433648.0
13,New Brunswick,2021-11-20,2021,450,933.3,122,1,15.02,55.41,0.12,7.92,0.14,0.02,7579,784472.0,71248.5,647285.0,33224.0,614061.0
12,Nova Scotia,2021-11-20,2021,186,787.13,106,3,10.44,18.2,0.25,2.6,0.37,0.04,8027,981793.0,52824.71,821401.0,35809.0,785592.0
11,Prince Edward Island,2021-11-20,2021,18,201.54,0,0,0.0,10.38,0.0,1.48,0.0,0.0,344,161662.0,5681.18,137201.0,5606.0,131595.0
60,Yukon,2021-11-20,2021,201,3188.02,12,2,27.4,459.78,3.81,65.68,0.24,0.54,1396,42401.0,472345.44,33687.0,1557.0,32130.0
61,Northwest Territories,2021-11-20,2021,55,4467.56,12,0,26.31,120.6,0.63,17.23,0.04,0.09,2037,45355.0,1127711.92,31780.0,1534.0,30246.0
62,Nunavut,2021-11-20,2021,0,1663.13,4,0,9.87,0.0,0.0,0.0,0.0,0.0,674,39405.0,1836993.78,26961.0,3234.0,23727.0
99,Repatriated travellers,2021-11-20,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-11-20,2021,17586,4525.43,29238,154,75.1,45.17,0.39,6.45,21.93,0.06,1761747,38043450.0,8788702.8,29970720.0,1102010.0,28868710.0
59,British Columbia,2021-11-27,2021,2461,4088.63,2322,29,43.65,46.27,0.55,6.61,4.14,0.08,217487,5157293.0,920686.55,4194552.0,156093.0,4038459.0
48,Alberta,2021-11-27,2021,2348,7374.51,3245,25,71.43,51.68,0.55,7.38,3.57,0.08,335032,4429077.0,634658.27,3351130.0,201792.0,3149338.0
47,Saskatchewan,2021-11-27,2021,570,6766.64,921,11,77.08,47.71,0.92,6.82,1.57,0.13,80848,1179119.0,577060.4,886181.0,60379.0,825802.0
46,Manitoba,2021-11-27,2021,1002,4793.0,1311,25,93.03,71.1,1.77,10.16,3.57,0.25,67544,1384025.0,540310.19,1066767.0,42014.0,1024753.0
35,Ontario,2021-11-27,2021,5101,4077.27,9705,29,64.23,33.76,0.19,4.82,4.14,0.03,616051,14740102.0,892411.76,11678129.0,424276.0,11253853.0
24,Quebec,2021-11-27,2021,6273,5065.0,11592,13,133.31,72.14,0.15,10.31,1.86,0.02,440435,8579010.0,1298599.75,6879325.0,218089.0,6661236.0
10,Newfoundland and Labrador,2021-11-27,2021,13,389.37,18,1,3.42,2.47,0.11,0.35,0.08,0.02,2048,519736.0,358170.37,461243.0,22737.0,438506.0
13,New Brunswick,2021-11-27,2021,593,1006.33,123,1,15.15,73.02,0.12,10.43,0.14,0.02,8172,784472.0,71248.5,650624.0,32849.0,617775.0
12,Nova Scotia,2021-11-27,2021,156,802.44,109,3,10.7,15.31,0.27,2.19,0.39,0.04,8183,981793.0,52824.71,823590.0,33542.0,790048.0
11,Prince Edward Island,2021-11-27,2021,22,214.26,0,0,0.0,12.72,0.0,1.82,0.0,0.0,366,161662.0,5681.18,138117.0,5735.0,132382.0
60,Yukon,2021-11-27,2021,90,3392.79,13,1,29.69,204.77,2.28,29.25,0.14,0.33,1486,42401.0,472345.44,33880.0,1578.0,32302.0
61,Northwest Territories,2021-11-27,2021,17,4505.46,12,0,26.31,37.9,0.0,5.41,0.0,0.0,2055,45355.0,1127711.92,32080.0,1608.0,30472.0
62,Nunavut,2021-11-27,2021,0,1663.13,4,0,9.87,0.0,0.0,0.0,0.0,0.0,674,39405.0,1836993.78,27213.0,3198.0,24015.0
99,Repatriated travellers,2021-11-27,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-11-27,2021,18646,4573.33,29375,137,75.46,47.9,0.35,6.84,19.61,0.05,1780393,38043450.0,8788702.8,30222831.0,1203890.0,29018941.0
59,British Columbia,2021-12-04,2021,2448,4134.65,2351,29,44.2,46.02,0.55,6.57,4.14,0.08,219935,5157293.0,920686.55,4231616.0,176214.0,4055402.0
48,Alberta,2021-12-04,2021,2195,7422.82,3266,21,71.89,48.31,0.46,6.9,3.0,0.07,337227,4429077.0,634658.27,3365876.0,212747.0,3153129.0
47,Saskatchewan,2021-12-04,2021,445,6803.88,929,8,77.75,37.24,0.67,5.32,1.14,0.1,81293,1179119.0,577060.4,907463.0,76461.0,831002.0
46,Manitoba,2021-12-04,2021,955,4860.76,1330,19,94.38,67.77,1.35,9.68,2.71,0.19,68499,1384025.0,540310.19,1089070.0,60231.0,1028839.0
35,Ontario,2021-12-04,2021,6262,4118.71,9734,29,64.42,41.44,0.19,5.92,4.14,0.03,622313,14740102.0,892411.76,11809917.0,552716.0,11257201.0
24,Quebec,2021-12-04,2021,8158,5158.82,11611,19,133.53,93.82,0.22,13.4,2.71,0.03,448593,8579010.0,1298599.75,7008037.0,327562.0,6680475.0
10,Newfoundland and Labrador,2021-12-04,2021,16,392.42,18,0,3.42,3.04,0.0,0.43,0.0,0.0,2064,519736.0,358170.37,468499.0,26627.0,441872.0
13,New Brunswick,2021-12-04,2021,508,1068.89,132,9,16.25,62.56,1.11,8.94,1.29,0.16,8680,784472.0,71248.5,659336.0,39114.0,620222.0
12,Nova Scotia,2021-12-04,2021,187,820.8,110,1,10.79,18.35,0.08,2.62,0.12,0.01,8370,981793.0,52824.71,833699.0,39445.0,794254.0
11,Prince Edward Island,2021-12-04,2021,21,226.56,0,0,0.0,12.3,0.0,1.76,0.0,0.0,387,161662.0,5681.18,139658.0,6695.0,132963.0
60,Yukon,2021-12-04,2021,57,3522.95,14,1,31.97,130.17,2.28,18.6,0.14,0.33,1543,42401.0,472345.44,34071.0,1541.0,32530.0
61,Northwest Territories,2021-12-04,2021,11,4530.52,12,0,26.31,25.06,0.0,3.58,0.0,0.0,2066,45355.0,1127711.92,33247.0,2547.0,30700.0
62,Nunavut,2021-12-04,2021,1,1664.54,4,0,9.87,1.41,0.0,0.2,0.0,0.0,675,39405.0,1836993.78,28046.0,3832.0,24214.0
99,Repatriated travellers,2021-12-04,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-12-04,2021,21264,4627.95,29511,136,75.81,54.62,0.35,7.8,19.41,0.05,1801657,38043450.0,8788702.8,30608535.0,1525732.0,29082803.0
59,British Columbia,2021-12-11,2021,2493,4181.51,2381,30,44.76,46.87,0.56,6.7,4.29,0.08,222428,5157293.0,920686.55,4280705.0,215740.0,4064965.0
48,Alberta,2021-12-11,2021,2072,7468.43,3278,12,72.15,45.61,0.26,6.52,1.71,0.04,339299,4429077.0,634658.27,3398445.0,230667.0,3167778.0
47,Saskatchewan,2021-12-11,2021,487,6844.64,937,8,78.42,40.76,0.67,5.82,1.14,0.1,81780,1179119.0,577060.4,916367.0,80892.0,835475.0
46,Manitoba,2021-12-11,2021,1171,4943.86,1349,19,95.73,83.1,1.35,11.87,2.71,0.19,69670,1384025.0,540310.19,1102066.0,73879.0,1028187.0
35,Ontario,2021-12-11,2021,8358,4174.03,9780,46,64.73,55.32,0.3,7.9,6.57,0.04,630671,14740102.0,892411.76,11944371.0,655365.0,11289006.0
24,Quebec,2021-12-11,2021,11713,5293.51,11636,25,133.81,134.7,0.29,19.24,3.57,0.04,460306,8579010.0,1298599.75,7118244.0,419438.0,6698806.0
10,Newfoundland and Labrador,2021-12-11,2021,14,395.08,18,0,3.42,2.66,0.0,0.38,0.0,0.0,2078,519736.0,358170.37,476178.0,31969.0,444209.0
13,New Brunswick,2021-12-11,2021,812,1168.88,140,8,17.24,99.99,0.99,14.28,1.14,0.14,9492,784472.0,71248.5,668548.0,46318.0,622230.0
12,Nova Scotia,2021-12-11,2021,473,867.17,110,0,10.79,46.37,0.0,6.62,0.0,0.0,8843,981793.0,52824.71,852630.0,53415.0,799215.0
11,Prince Edward Island,2021-12-11,2021,25,241.29,0,0,0.0,14.73,0.0,2.1,0.0,0.0,412,161662.0,5681.18,140945.0,7479.0,133466.0
60,Yukon,2021-12-11,2021,43,3621.15,14,0,31.97,98.2,0.0,14.03,0.0,0.0,1586,42401.0,472345.44,34637.0,2114.0,32523.0
61,Northwest Territories,2021-12-11,2021,4,4539.92,12,0,26.31,9.4,0.0,1.34,0.0,0.0,2070,45355.0,1127711.92,33802.0,2941.0,30861.0
62,Nunavut,2021-12-11,2021,1,1667.01,4,0,9.87,2.47,0.0,0.35,0.0,0.0,676,39405.0,1836993.78,29451.0,4966.0,24485.0
99,Repatriated travellers,2021-12-11,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-12-11,2021,27666,4699.02,29659,148,76.19,71.07,0.38,10.15,21.14,0.05,1829324,38043450.0,8788702.8,30996389.0,1825183.0,29171206.0
59,British Columbia,2021-12-18,2021,4268,4261.75,2399,18,45.1,80.24,0.34,11.46,2.57,0.05,226696,5157293.0,920686.55,4321212.0,240986.0,4080226.0
48,Alberta,2021-12-18,2021,3263,7540.25,3293,15,72.48,71.82,0.33,10.26,2.14,0.05,342562,4429077.0,634658.27,3423483.0,241363.0,3182120.0
47,Saskatchewan,2021-12-18,2021,350,6873.94,942,5,78.84,29.29,0.42,4.18,0.71,0.06,82130,1179119.0,577060.4,921734.0,81857.0,839877.0
46,Manitoba,2021-12-18,2021,1391,5042.57,1363,14,96.72,98.71,0.99,14.1,2.0,0.14,71061,1384025.0,540310.19,1113721.0,82750.0,1030971.0
35,Ontario,2021-12-18,2021,15095,4273.93,9820,40,64.99,99.9,0.26,14.27,5.71,0.04,645766,14740102.0,892411.76,12038634.0,719357.0,11319277.0
24,Quebec,2021-12-18,2021,22906,5556.93,11667,31,134.17,263.42,0.36,37.63,4.43,0.05,483212,8579010.0,1298599.75,7201353.0,485269.0,6716084.0
10,Newfoundland and Labrador,2021-12-18,2021,97,413.52,18,0,3.42,18.44,0.0,2.63,0.0,0.0,2175,519736.0,358170.37,483543.0,37319.0,446224.0
13,New Brunswick,2021-12-18,2021,954,1286.36,148,8,18.23,117.48,0.99,16.78,1.14,0.14,10446,784472.0,71248.5,675236.0,50895.0,624341.0
12,Nova Scotia,2021-12-18,2021,1861,1049.69,110,0,10.79,182.53,0.0,26.08,0.0,0.0,10704,981793.0,52824.71,864395.0,62873.0,801522.0
11,Prince Edward Island,2021-12-18,2021,72,283.31,0,0,0.0,42.01,0.0,6.0,0.0,0.0,484,161662.0,5681.18,142524.0,8657.0,133867.0
60,Yukon,2021-12-18,2021,45,3723.92,14,0,31.97,102.77,0.0,14.68,0.0,0.0,1631,42401.0,472345.44,35502.0,2773.0,32729.0
61,Northwest Territories,2021-12-18,2021,8,4558.4,12,0,26.31,18.48,0.0,2.64,0.0,0.0,2079,45355.0,1127711.92,34040.0,3003.0,31037.0
62,Nunavut,2021-12-18,2021,0,1668.06,4,0,9.87,1.06,0.0,0.15,0.0,0.0,676,39405.0,1836993.78,29803.0,4714.0,25089.0
99,Repatriated travellers,2021-12-18,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-12-18,2021,50311,4828.25,29790,131,76.52,129.23,0.34,18.46,18.71,0.05,1879634,38043450.0,8788702.8,31285180.0,2021816.0,29263364.0
59,British Columbia,2021-12-25,2021,11514,4478.21,2414,15,45.38,216.46,0.28,30.92,2.14,0.04,238210,5157293.0,920686.55,4358089.0,274971.0,4083118.0
48,Alberta,2021-12-25,2021,10270,7766.31,3303,10,72.7,226.06,0.22,32.29,1.43,0.03,352832,4429077.0,634658.27,3442633.0,250552.0,3192081.0
47,Saskatchewan,2021-12-25,2021,956,6953.95,945,3,79.09,80.01,0.25,11.43,0.43,0.04,83086,1179119.0,577060.4,925421.0,80826.0,844595.0
46,Manitoba,2021-12-25,2021,3297,5276.52,1370,7,97.22,233.96,0.5,33.42,1.0,0.07,74358,1384025.0,540310.19,1119954.0,85987.0,1033967.0
35,Ontario,2021-12-25,2021,41570,4549.06,9857,37,65.24,275.13,0.24,39.3,5.29,0.03,687336,14740102.0,892411.76,12114044.0,761657.0,11352387.0
24,Quebec,2021-12-25,2021,64689,6300.86,11713,46,134.7,743.92,0.53,106.27,6.57,0.08,547901,8579010.0,1298599.75,7237210.0,506483.0,6730727.0
10,Newfoundland and Labrador,2021-12-25,2021,337,477.59,18,0,3.42,64.07,0.0,9.15,0.0,0.0,2512,519736.0,358170.37,485454.0,38134.0,447320.0
13,New Brunswick,2021-12-25,2021,1450,1464.91,152,4,18.72,178.56,0.49,25.51,0.57,0.07,11896,784472.0,71248.5,678025.0,52335.0,625690.0
12,Nova Scotia,2021-12-25,2021,3597,1402.46,111,1,10.86,352.77,0.07,50.4,0.1,0.01,14301,981793.0,52824.71,868894.0,65563.0,803331.0
11,Prince Edward Island,2021-12-25,2021,253,431.78,0,0,0.0,148.47,0.0,21.21,0.0,0.0,737,161662.0,5681.18,143635.0,9582.0,134053.0
60,Yukon,2021-12-25,2021,37,3809.18,14,0,31.97,85.26,0.0,12.18,0.0,0.0,1668,42401.0,472345.44,35823.0,3013.0,32810.0
61,Northwest Territories,2021-12-25,2021,9,4577.82,12,0,26.31,19.42,0.0,2.77,0.0,0.0,2088,45355.0,1127711.92,34040.0,3003.0,31037.0
62,Nunavut,2021-12-25,2021,19,1716.01,4,0,9.87,47.94,0.0,6.85,0.0,0.0,695,39405.0,1836993.78,30158.0,4980.0,25178.0
99,Repatriated travellers,2021-12-25,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-12-25,2021,137999,5182.74,29913,123,76.84,354.48,0.32,50.64,17.53,0.05,2017634,38043450.0,8788702.8,31473380.0,2137086.0,29336294.0
59,British Columbia,2022-01-01,2021,20672,4866.83,2423,9,45.55,388.62,0.17,55.52,1.29,0.02,258882,5157293.0,920686.55,4375218.0,283692.0,4091526.0
48,Alberta,2022-01-01,2021,20680,8221.5,3321,18,73.1,455.19,0.4,65.03,2.57,0.06,373512,4429077.0,634658.27,3456323.0,256700.0,3199623.0
47,Saskatchewan,2022-01-01,2021,2102,7129.88,955,10,79.93,175.93,0.84,25.13,1.43,0.12,85188,1179119.0,577060.4,928229.0,78884.0,849345.0
46,Manitoba,2022-01-01,2021,5738,5683.7,1392,22,98.78,407.17,1.56,58.17,3.14,0.22,80096,1384025.0,540310.19,1122812.0,87130.0,1035682.0
35,Ontario,2022-01-01,2021,87470,5127.97,9910,53,65.59,578.91,0.35,82.7,7.57,0.05,774806,14740102.0,892411.76,12160616.0,785012.0,11375604.0
24,Quebec,2022-01-01,2021,108671,7550.57,11823,110,135.96,1249.72,1.26,178.53,15.71,0.18,656572,8579010.0,1298599.75,7251377.0,512288.0,6739089.0
10,Newfoundland and Labrador,2022-01-01,2021,2085,874.0,19,1,3.59,396.41,0.16,56.63,0.12,0.02,4597,519736.0,358170.37,485985.0,38233.0,447752.0
13,New Brunswick,2022-01-01,2021,3173,1855.65,160,8,19.7,390.73,0.99,55.82,1.14,0.14,15069,784472.0,71248.5,680085.0,53711.0,626374.0
12,Nova Scotia,2022-01-01,2021,4874,1880.45,111,0,10.89,477.99,0.03,68.28,0.04,0.0,19175,981793.0,52824.71,872959.0,68440.0,804519.0
11,Prince Edward Island,2022-01-01,2021,710,847.58,0,0,0.0,415.8,0.0,59.4,0.0,0.0,1447,161662.0,5681.18,143842.0,9670.0,134172.0
60,Yukon,2022-01-01,2021,140,4128.13,15,1,34.26,318.95,2.28,45.56,0.14,0.33,1808,42401.0,472345.44,35884.0,2979.0,32905.0
61,Northwest Territories,2022-01-01,2021,102,4800.54,12,0,26.31,222.72,0.0,31.82,0.0,0.0,2189,45355.0,1127711.92,34247.0,3088.0,31159.0
62,Nunavut,2022-01-01,2021,123,2019.87,4,0,9.87,303.86,0.0,43.41,0.0,0.0,819,39405.0,1836993.78,30515.0,5183.0,25332.0
99,Repatriated travellers,2022-01-01,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2022-01-01,2021,256539,5841.71,30145,232,77.43,658.98,0.6,94.14,33.16,0.09,2274173,38043450.0,8788702.8,31578092.0,2185010.0,29393082.0
59,British Columbia,2022-01-08,2022,20566,5253.45,2439,16,45.85,386.63,0.3,55.23,2.29,0.04,279448,5251578.0,920686.55,4400247.0,298601.0,4101646.0
48,Alberta,2022-01-08,2022,32712,8941.54,3349,28,73.72,720.04,0.62,102.86,4.0,0.09,406224,4482385.0,634658.27,3473133.0,262625.0,3210508.0
47,Saskatchewan,2022-01-08,2022,5577,7596.65,961,6,80.43,466.77,0.5,66.68,0.86,0.07,90765,1185311.0,577060.4,933333.0,74713.0,858620.0
46,Manitoba,2022-01-08,2022,14754,6730.66,1408,16,99.91,1046.96,1.14,149.57,2.29,0.16,94850,1398303.0,540310.19,1128297.0,88988.0,1039309.0
35,Ontario,2022-01-08,2022,91826,5735.71,10038,128,66.44,607.74,0.85,86.82,18.29,0.12,866632,14940912.0,892411.76,12221966.0,797190.0,11424776.0
24,Quebec,2022-01-08,2022,103229,8737.7,12104,281,139.2,1187.13,3.23,169.59,40.14,0.46,759801,8637650.0,1298599.75,7272984.0,518946.0,6754038.0
10,Newfoundland and Labrador,2022-01-08,2022,3352,1511.3,21,2,4.05,637.3,0.46,91.04,0.35,0.07,7949,522501.0,358170.37,488197.0,39502.0,448695.0
13,New Brunswick,2022-01-08,2022,5209,2497.1,171,11,21.06,641.45,1.35,91.64,1.57,0.19,20278,799245.0,71248.5,683759.0,55937.0,627822.0
12,Nova Scotia,2022-01-08,2022,5828,2451.94,113,2,11.1,571.48,0.21,81.64,0.31,0.03,25003,1002441.0,52824.71,875792.0,70937.0,804855.0
11,Prince Edward Island,2022-01-08,2022,1178,1537.81,0,0,0.0,690.23,0.0,98.6,0.0,0.0,2625,166858.0,5681.18,144646.0,10237.0,134409.0
60,Yukon,2022-01-08,2022,383,5002.78,15,0,34.26,874.65,0.0,124.95,0.0,0.0,2191,43241.0,472345.44,36052.0,3073.0,32979.0
61,Northwest Territories,2022-01-08,2022,667,6262.78,12,0,26.31,1462.25,0.0,208.89,0.0,0.0,2856,45710.0,1127711.92,34376.0,3143.0,31233.0
62,Nunavut,2022-01-08,2022,157,2408.33,4,0,9.87,388.46,0.0,55.49,0.0,0.0,976,40003.0,1836993.78,30812.0,5333.0,25479.0
99,Repatriated travellers,2022-01-08,2022,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2022-01-08,2022,285438,6574.92,30635,491,78.69,733.21,1.26,104.74,70.08,0.18,2559611,38516138.0,8788702.8,31723594.0,2229225.0,29494369.0
59,British Columbia,2022-01-15,2022,16456,5562.82,2468,29,46.4,309.36,0.55,44.19,4.14,0.08,295904,5251578.0,920686.55,4424104.0,309736.0,4114368.0
48,Alberta,2022-01-15,2022,40203,9826.46,3408,59,75.01,884.92,1.3,126.42,8.43,0.19,446427,4482385.0,634658.27,3491701.0,266768.0,3224933.0
47,Saskatchewan,2022-01-15,2022,7934,8260.69,961,0,80.43,664.04,0.0,94.86,0.0,0.0,98699,1185311.0,577060.4,939139.0,70904.0,868235.0
46,Manitoba,2022-01-15,2022,12988,7652.3,1445,37,102.54,921.64,2.63,131.66,5.29,0.38,107838,1398303.0,540310.19,1133742.0,90450.0,1043292.0
35,Ontario,2022-01-15,2022,71004,6205.64,10223,185,67.66,469.93,1.22,67.13,26.43,0.17,937636,14940912.0,892411.76,12295318.0,800830.0,11494488.0
24,Quebec,2022-01-15,2022,47096,9279.31,12546,442,144.28,541.6,5.08,77.37,63.14,0.73,806897,8637650.0,1298599.75,7304130.0,530237.0,6773893.0
10,Newfoundland and Labrador,2022-01-15,2022,4457,2358.68,25,4,4.78,847.38,0.73,121.05,0.55,0.1,12406,522501.0,358170.37,488197.0,39502.0,448695.0
13,New Brunswick,2022-01-15,2022,2081,2753.36,183,12,22.54,256.26,1.48,36.61,1.71,0.21,22359,799245.0,71248.5,687148.0,57613.0,629535.0
12,Nova Scotia,2022-01-15,2022,5098,2951.87,119,6,11.67,499.94,0.57,71.42,0.84,0.08,30101,1002441.0,52824.71,880861.0,72792.0,808069.0
11,Prince Edward Island,2022-01-15,2022,1493,2412.34,1,1,0.67,874.53,0.67,124.93,0.16,0.1,4118,166858.0,5681.18,146403.0,11551.0,134852.0
60,Yukon,2022-01-15,2022,475,6086.76,15,0,34.26,1083.99,0.0,154.86,0.0,0.0,2665,43241.0,472345.44,36092.0,3034.0,33058.0
61,Northwest Territories,2022-01-15,2022,928,8297.65,13,1,27.88,2034.86,1.57,290.69,0.1,0.22,3784,45710.0,1127711.92,34515.0,3186.0,31329.0
62,Nunavut,2022-01-15,2022,165,2815.48,5,1,11.28,407.15,1.41,58.16,0.08,0.2,1141,40003.0,1836993.78,31128.0,5400.0,25728.0
